Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Lengths,Bwd Packet Lengths,Flow Bytes/s,Flow Packets/s,Flow IATs,Last Seen,Fwd IATs,Bwd IATs,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,Fwd Header Length,Bwd Header Length
172.16.65.111-255.255.255.255-0-0-UDP,172.16.65.111,0,255.255.255.255,0,UDP,1747586513.1462138,0.0,1,0,864,0,[864],[],864,1,[0.0],1747586513.1462138,[0.0],[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.65.115-255.255.255.255-0-0-UDP,172.16.65.115,0,255.255.255.255,0,UDP,1747586513.2576275,0.0,1,0,864,0,[864],[],864,1,[0.0],1747586513.2576275,[0.0],[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.65.117-255.255.255.255-0-0-UDP,172.16.65.117,0,255.255.255.255,0,UDP,1747586513.4804142,0.0,1,0,864,0,[864],[],864,1,[0.0],1747586513.4804142,[0.0],[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.65.112-255.255.255.255-0-0-UDP,172.16.65.112,0,255.255.255.255,0,UDP,1747586513.5935795,0.0,1,0,864,0,[864],[],864,1,[0.0],1747586513.5935795,[0.0],[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.73.109-142.250.194.202-0-0-UDP,172.16.73.109,0,142.250.194.202,0,UDP,1747586513.7040694,0.0,1,0,71,0,[71],[],71,1,[0.0],1747586513.7040694,[0.0],[],0,0,0,0,0,0,0,0,0,0,0,0
142.250.194.202-172.16.73.109-0-0-UDP,142.250.194.202,0,172.16.73.109,0,UDP,1747586513.8175733,0.0,1,0,67,0,[67],[],67,1,[0.0],1747586513.8175733,[0.0],[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.72.57-172.16.255.255-0-0-UDP,172.16.72.57,0,172.16.255.255,0,UDP,1747586513.92798,0.0,1,0,594,0,[594],[],594,1,[0.0],1747586513.92798,[0.0],[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.65.120-255.255.255.255-0-0-UDP,172.16.65.120,0,255.255.255.255,0,UDP,1747586514.2626011,0.0,1,0,864,0,[864],[],864,1,[0.0],1747586514.2626011,[0.0],[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.72.148-224.0.0.251-0-0-UDP,172.16.72.148,0,224.0.0.251,0,UDP,1747586514.3766797,0.0,1,0,168,0,[168],[],168,1,[0.0],1747586514.3766797,[0.0],[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.79.103-239.255.255.250-0-0-UDP,172.16.79.103,0,239.255.255.250,0,UDP,1747586514.4857779,0.0,1,0,179,0,[179],[],179,1,[0.0],1747586514.4857779,[0.0],[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.65.123-255.255.255.255-0-0-UDP,172.16.65.123,0,255.255.255.255,0,UDP,1747586514.5980928,0.0,1,0,913,0,[913],[],913,1,[0.0],1747586514.5980928,[0.0],[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.71.58-224.0.0.251-0-0-UDP,172.16.71.58,0,224.0.0.251,0,UDP,1747586510.7761638,3934043.6458587646,3,0,798,0,"[266, 266, 266]",[],798,3,"[0.0, 1.2265896797180176, 2.707453966140747]",1747586514.7102075,"[0.0, 1.2265896797180176, 2.707453966140747]",[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.71.66-224.0.0.251-0-0-UDP,172.16.71.66,0,224.0.0.251,0,UDP,1747586513.3697486,1788332.223892212,2,0,206,0,"[103, 103]",[],206,2,"[0.0, 1.788332223892212]",1747586515.1580808,"[0.0, 1.788332223892212]",[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.81.11-239.255.255.250-0-0-UDP,172.16.81.11,0,239.255.255.250,0,UDP,1747586514.0392854,1789742.2313690186,2,0,430,0,"[215, 215]",[],430,2,"[0.0, 1.7897422313690186]",1747586515.8290277,"[0.0, 1.7897422313690186]",[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.73.61-224.0.0.251-0-0-UDP,172.16.73.61,0,224.0.0.251,0,UDP,1747586514.8250916,0.0,1,0,440,0,[440],[],440,1,[0.0],1747586514.8250916,[0.0],[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.72.59-172.16.255.255-0-0-UDP,172.16.72.59,0,172.16.255.255,0,UDP,1747586514.9328036,0.0,1,0,594,0,[594],[],594,1,[0.0],1747586514.9328036,[0.0],[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.72.45-224.0.0.251-0-0-UDP,172.16.72.45,0,224.0.0.251,0,UDP,1747586515.045498,0.0,1,0,87,0,[87],[],87,1,[0.0],1747586515.045498,[0.0],[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.65.125-255.255.255.255-0-0-UDP,172.16.65.125,0,255.255.255.255,0,UDP,1747586515.270082,0.0,1,0,913,0,[913],[],913,1,[0.0],1747586515.270082,[0.0],[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.71.126-172.16.255.255-0-0-UDP,172.16.71.126,0,172.16.255.255,0,UDP,1747586515.3821404,0.0,1,0,594,0,[594],[],594,1,[0.0],1747586515.3821404,[0.0],[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.65.105-224.0.0.251-0-0-UDP,172.16.65.105,0,224.0.0.251,0,UDP,1747586515.494446,0.0,1,0,84,0,[84],[],84,1,[0.0],1747586515.494446,[0.0],[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.65.106-172.16.255.255-0-0-UDP,172.16.65.106,0,172.16.255.255,0,UDP,1747586515.6068435,0.0,1,0,376,0,[376],[],376,1,[0.0],1747586515.6068435,[0.0],[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.77.91-172.16.255.255-0-0-UDP,172.16.77.91,0,172.16.255.255,0,UDP,1747586515.717774,0.0,1,0,594,0,[594],[],594,1,[0.0],1747586515.717774,[0.0],[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.75.200-172.16.255.255-0-0-UDP,172.16.75.200,0,172.16.255.255,0,UDP,1747586515.939847,0.0,1,0,594,0,[594],[],594,1,[0.0],1747586515.939847,[0.0],[],0,0,0,0,0,0,0,0,0,0,0,0
192.168.1.78-239.255.255.250-0-0-UDP,192.168.1.78,0,239.255.255.250,0,UDP,1747586516.0535028,224231.71997070312,2,0,360,0,"[180, 180]",[],360,2,"[0.0, 0.22423171997070312]",1747586516.2777345,"[0.0, 0.22423171997070312]",[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.71.199-239.255.255.250-0-0-UDP,172.16.71.199,0,239.255.255.250,0,UDP,1747586516.1639135,0.0,1,0,212,0,[212],[],212,1,[0.0],1747586516.1639135,[0.0],[],0,0,0,0,0,0,0,0,0,0,0,0
192.168.1.1-224.0.0.113-0-0-PROTO-2,192.168.1.1,0,224.0.0.113,0,PROTO-2,1747586516.3774333,1112032.8903198242,4,0,240,0,"[60, 60, 60, 60]",[],240,4,"[0.0, 0.22145533561706543, 0.3327364921569824, 0.5578410625457764]",1747586517.4894662,"[0.0, 0.22145533561706543, 0.3327364921569824, 0.5578410625457764]",[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.65.147-255.255.255.255-0-0-UDP,172.16.65.147,0,255.255.255.255,0,UDP,1747586523.308509,0.0,1,0,135,0,[135],[],135,1,[0.0],1747586523.308509,[0.0],[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.72.111-224.0.0.251-0-0-UDP,172.16.72.111,0,224.0.0.251,0,UDP,1747586523.6463928,0.0,1,0,87,0,[87],[],87,1,[0.0],1747586523.6463928,[0.0],[],0,0,0,0,0,0,0,0,0,0,0,0
0.0.0.0-255.255.255.255-0-0-UDP,0.0.0.0,0,255.255.255.255,0,UDP,1747586523.7597177,0.0,1,0,342,0,[342],[],342,1,[0.0],1747586523.7597177,[0.0],[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.83.50-224.0.0.252-0-0-UDP,172.16.83.50,0,224.0.0.252,0,UDP,1747587047.6270964,3824905.3955078125,10,0,680,0,"[68, 68, 68, 68, 68, 68, 68, 68, 68, 68]",[],680,10,"[0.0, 0.0012400150299072266, 1.0601496696472168, 0.0011217594146728516, 0.3193824291229248, 0.0008111000061035156, 1.833822250366211, 0.0016162395477294922, 0.6053624153137207, 0.0013995170593261719]",1747587051.4520018,"[0.0, 0.0012400150299072266, 1.0601496696472168, 0.0011217594146728516, 0.3193824291229248, 0.0008111000061035156, 1.833822250366211, 0.0016162395477294922, 0.6053624153137207, 0.0013995170593261719]",[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.83.46-239.255.255.250-0-0-UDP,172.16.83.46,0,239.255.255.250,0,UDP,1747587047.6315706,0.0,1,0,216,0,[216],[],216,1,[0.0],1747587047.6315706,[0.0],[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.72.101-172.16.255.255-0-0-UDP,172.16.72.101,0,172.16.255.255,0,UDP,1747587047.6332767,0.0,1,0,86,0,[86],[],86,1,[0.0],1747587047.6332767,[0.0],[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.71.103-224.0.0.251-0-0-UDP,172.16.71.103,0,224.0.0.251,0,UDP,1747587047.637894,0.0,1,0,184,0,[184],[],184,1,[0.0],1747587047.637894,[0.0],[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.73.109-142.250.192.202-0-0-UDP,172.16.73.109,0,142.250.192.202,0,UDP,1747587047.6392393,0.0,1,0,71,0,[71],[],71,1,[0.0],1747587047.6392393,[0.0],[],0,0,0,0,0,0,0,0,0,0,0,0
142.250.192.202-172.16.73.109-0-0-UDP,142.250.192.202,0,172.16.73.109,0,UDP,1747587047.6396956,0.0,1,0,69,0,[69],[],69,1,[0.0],1747587047.6396956,[0.0],[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.73.136-224.0.0.251-0-0-UDP,172.16.73.136,0,224.0.0.251,0,UDP,1747587047.6411183,121920.34721374512,4,0,513,0,"[234, 93, 93, 93]",[],513,4,"[0.0, 0.0018932819366455078, 0.01113581657409668, 0.10889124870300293]",1747587047.7630386,"[0.0, 0.0018932819366455078, 0.01113581657409668, 0.10889124870300293]",[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.84.11-172.16.255.255-0-0-UDP,172.16.84.11,0,172.16.255.255,0,UDP,1747587047.6513283,0.0,1,0,594,0,[594],[],594,1,[0.0],1747587047.6513283,[0.0],[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.76.34-239.255.255.250-0-0-UDP,172.16.76.34,0,239.255.255.250,0,UDP,1747587047.6531947,0.0,1,0,212,0,[212],[],212,1,[0.0],1747587047.6531947,[0.0],[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.72.199-239.255.255.250-0-0-UDP,172.16.72.199,0,239.255.255.250,0,UDP,1747587047.655128,2875981.092453003,4,0,848,0,"[212, 212, 212, 212]",[],848,4,"[0.0, 1.0258264541625977, 0.9258496761322021, 0.9243049621582031]",1747587050.531109,"[0.0, 1.0258264541625977, 0.9258496761322021, 0.9243049621582031]",[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.72.241-224.0.0.251-0-0-UDP,172.16.72.241,0,224.0.0.251,0,UDP,1747587048.3734953,1865683.3171844482,2,0,174,0,"[87, 87]",[],174,2,"[0.0, 1.8656833171844482]",1747587050.2391787,"[0.0, 1.8656833171844482]",[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.82.136-224.0.0.251-0-0-UDP,172.16.82.136,0,224.0.0.251,0,UDP,1747587048.377316,3071430.444717407,8,0,1857,0,"[161, 282, 282, 282, 264, 161, 264, 161]",[],1857,8,"[0.0, 0.015758752822875977, 0.2989201545715332, 0.3016834259033203, 0.30511951446533203, 0.017063140869140625, 0.9214935302734375, 1.2113919258117676]",1747587051.4487464,"[0.0, 0.015758752822875977, 0.2989201545715332, 0.3016834259033203, 0.30511951446533203, 0.017063140869140625, 0.9214935302734375, 1.2113919258117676]",[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.65.112-255.255.255.255-0-0-UDP,172.16.65.112,0,255.255.255.255,0,UDP,1747587048.380363,0.0,1,0,864,0,[864],[],864,1,[0.0],1747587048.380363,[0.0],[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.63.29-224.0.0.251-0-0-UDP,172.16.63.29,0,224.0.0.251,0,UDP,1747587048.388477,3070840.1203155518,2,0,2884,0,"[1442, 1442]",[],2884,2,"[0.0, 3.0708401203155518]",1747587051.4593172,"[0.0, 3.0708401203155518]",[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.72.241-239.255.255.250-0-0-UDP,172.16.72.241,0,239.255.255.250,0,UDP,1747587048.3945773,2134904.146194458,2,0,334,0,"[167, 167]",[],334,2,"[0.0, 2.134904146194458]",1747587050.5294814,"[0.0, 2.134904146194458]",[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.71.66-224.0.0.251-0-0-UDP,172.16.71.66,0,224.0.0.251,0,UDP,1747587048.6780355,0.0,1,0,75,0,[75],[],75,1,[0.0],1747587048.6780355,[0.0],[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.71.5-239.255.255.250-0-0-UDP,172.16.71.5,0,239.255.255.250,0,UDP,1747587048.6795774,0.0,1,0,167,0,[167],[],167,1,[0.0],1747587048.6795774,[0.0],[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.72.203-172.16.255.255-0-0-UDP,172.16.72.203,0,172.16.255.255,0,UDP,1747587048.6826289,0.0,1,0,594,0,[594],[],594,1,[0.0],1747587048.6826289,[0.0],[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.71.35-224.0.0.251-0-0-UDP,172.16.71.35,0,224.0.0.251,0,UDP,1747587048.6986828,2769465.923309326,2,0,2332,0,"[1166, 1166]",[],2332,2,"[0.0, 2.769465923309326]",1747587051.4681487,"[0.0, 2.769465923309326]",[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.74.21-172.16.255.255-0-0-UDP,172.16.74.21,0,172.16.255.255,0,UDP,1747587048.9897275,0.0,1,0,594,0,[594],[],594,1,[0.0],1747587048.9897275,[0.0],[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.72.194-172.16.255.255-0-0-UDP,172.16.72.194,0,172.16.255.255,0,UDP,1747587048.996059,0.0,1,0,594,0,[594],[],594,1,[0.0],1747587048.996059,[0.0],[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.71.195-172.16.255.255-0-0-UDP,172.16.71.195,0,172.16.255.255,0,UDP,1747587049.0080307,0.0,1,0,594,0,[594],[],594,1,[0.0],1747587049.0080307,[0.0],[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.65.161-172.16.255.255-0-0-UDP,172.16.65.161,0,172.16.255.255,0,UDP,1747587049.294822,0.0,1,0,594,0,[594],[],594,1,[0.0],1747587049.294822,[0.0],[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.76.173-224.0.0.251-0-0-UDP,172.16.76.173,0,224.0.0.251,0,UDP,1747587049.3008947,1856485.366821289,8,0,656,0,"[82, 82, 82, 82, 82, 82, 82, 82]",[],656,8,"[0.0, 0.0027031898498535156, 0.0018422603607177734, 0.0018191337585449219, 1.845489263534546, 0.0014891624450683594, 0.0017499923706054688, 0.001392364501953125]",1747587051.15738,"[0.0, 0.0027031898498535156, 0.0018422603607177734, 0.0018191337585449219, 1.845489263534546, 0.0014891624450683594, 0.0017499923706054688, 0.001392364501953125]",[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.71.238-172.16.255.255-0-0-UDP,172.16.71.238,0,172.16.255.255,0,UDP,1747587049.3105822,0.0,1,0,594,0,[594],[],594,1,[0.0],1747587049.3105822,[0.0],[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.72.205-172.16.255.255-0-0-UDP,172.16.72.205,0,172.16.255.255,0,UDP,1747587049.3118293,0.0,1,0,86,0,[86],[],86,1,[0.0],1747587049.3118293,[0.0],[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.73.237-224.0.0.251-0-0-UDP,172.16.73.237,0,224.0.0.251,0,UDP,1747587049.3186028,910369.6346282959,6,0,1074,0,"[247, 90, 90, 90, 309, 248]",[],1074,6,"[0.0, 0.0018231868743896484, 0.2904045581817627, 0.29854893684387207, 0.31631970405578613, 0.0032732486724853516]",1747587050.2289724,"[0.0, 0.0018231868743896484, 0.2904045581817627, 0.29854893684387207, 0.31631970405578613, 0.0032732486724853516]",[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.72.14-172.16.255.255-0-0-UDP,172.16.72.14,0,172.16.255.255,0,UDP,1747587049.6125371,0.0,1,0,594,0,[594],[],594,1,[0.0],1747587049.6125371,[0.0],[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.76.34-224.0.0.251-0-0-UDP,172.16.76.34,0,224.0.0.251,0,UDP,1747587049.9124763,0.0,1,0,96,0,[96],[],96,1,[0.0],1747587049.9124763,[0.0],[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.65.118-255.255.255.255-0-0-UDP,172.16.65.118,0,255.255.255.255,0,UDP,1747587049.9141994,0.0,1,0,864,0,[864],[],864,1,[0.0],1747587049.9141994,[0.0],[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.75.118-172.16.255.255-0-0-UDP,172.16.75.118,0,172.16.255.255,0,UDP,1747587049.9170332,0.0,1,0,594,0,[594],[],594,1,[0.0],1747587049.9170332,[0.0],[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.75.28-172.16.255.255-0-0-UDP,172.16.75.28,0,172.16.255.255,0,UDP,1747587050.234467,0.0,1,0,594,0,[594],[],594,1,[0.0],1747587050.234467,[0.0],[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.65.116-255.255.255.255-0-0-UDP,172.16.65.116,0,255.255.255.255,0,UDP,1747587050.5236526,0.0,1,0,864,0,[864],[],864,1,[0.0],1747587050.5236526,[0.0],[],0,0,0,0,0,0,0,0,0,0,0,0
192.168.1.78-239.255.255.250-0-0-UDP,192.168.1.78,0,239.255.255.250,0,UDP,1747587050.8322434,3721.2371826171875,2,0,360,0,"[180, 180]",[],360,2,"[0.0, 0.0037212371826171875]",1747587050.8359647,"[0.0, 0.0037212371826171875]",[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.72.214-172.16.255.255-0-0-UDP,172.16.72.214,0,172.16.255.255,0,UDP,1747587050.8339548,0.0,1,0,594,0,[594],[],594,1,[0.0],1747587050.8339548,[0.0],[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.65.123-255.255.255.255-0-0-UDP,172.16.65.123,0,255.255.255.255,0,UDP,1747587051.144764,0.0,1,0,913,0,[913],[],913,1,[0.0],1747587051.144764,[0.0],[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.76.141-239.255.255.250-0-0-UDP,172.16.76.141,0,239.255.255.250,0,UDP,1747587051.1464992,0.0,1,0,167,0,[167],[],167,1,[0.0],1747587051.1464992,[0.0],[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.73.72-239.255.255.250-0-0-UDP,172.16.73.72,0,239.255.255.250,0,UDP,1747587051.1493282,1650.8102416992188,2,0,358,0,"[179, 179]",[],358,2,"[0.0, 0.0016508102416992188]",1747587051.150979,"[0.0, 0.0016508102416992188]",[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.65.125-255.255.255.255-0-0-UDP,172.16.65.125,0,255.255.255.255,0,UDP,1747587051.445074,0.0,1,0,913,0,[913],[],913,1,[0.0],1747587051.445074,[0.0],[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.83.243-172.16.255.255-0-0-UDP,172.16.83.243,0,172.16.255.255,0,UDP,1747587051.4533143,0.0,1,0,594,0,[594],[],594,1,[0.0],1747587051.4533143,[0.0],[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.65.121-255.255.255.255-0-0-UDP,172.16.65.121,0,255.255.255.255,0,UDP,1747587051.4619646,0.0,1,0,863,0,[863],[],863,1,[0.0],1747587051.4619646,[0.0],[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.65.6-224.0.0.251-0-0-UDP,172.16.65.6,0,224.0.0.251,0,UDP,1747587051.4639034,0.0,1,0,361,0,[361],[],361,1,[0.0],1747587051.4639034,[0.0],[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.72.94-239.255.255.250-0-0-UDP,172.16.72.94,0,239.255.255.250,0,UDP,1747587047.6186013,7254856.34803772,4,0,668,0,"[167, 167, 167, 167]",[],668,4,"[0.0, 1.0750889778137207, 2.1372125148773193, 4.04255485534668]",1747587054.8734577,"[0.0, 1.0750889778137207, 2.1372125148773193, 4.04255485534668]",[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.65.114-255.255.255.255-0-0-UDP,172.16.65.114,0,255.255.255.255,0,UDP,1747587047.6203773,4151453.733444214,2,0,1728,0,"[864, 864]",[],1728,2,"[0.0, 4.151453733444214]",1747587051.771831,"[0.0, 4.151453733444214]",[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.65.119-255.255.255.255-0-0-UDP,172.16.65.119,0,255.255.255.255,0,UDP,1747587047.6250515,4148649.6925354004,2,0,1726,0,"[863, 863]",[],1726,2,"[0.0, 4.1486496925354]",1747587051.7737012,"[0.0, 4.1486496925354]",[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.65.109-255.255.255.255-0-0-UDP,172.16.65.109,0,255.255.255.255,0,UDP,1747587047.6262047,4150456.666946411,2,0,1730,0,"[865, 865]",[],1730,2,"[0.0, 4.150456666946411]",1747587051.7766614,"[0.0, 4.150456666946411]",[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.65.111-255.255.255.255-0-0-UDP,172.16.65.111,0,255.255.255.255,0,UDP,1747587047.629516,4431871.652603149,2,0,1728,0,"[864, 864]",[],1728,2,"[0.0, 4.431871652603149]",1747587052.0613875,"[0.0, 4.431871652603149]",[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.65.115-255.255.255.255-0-0-UDP,172.16.65.115,0,255.255.255.255,0,UDP,1747587047.6325426,4437528.133392334,2,0,1728,0,"[864, 864]",[],1728,2,"[0.0, 4.437528133392334]",1747587052.0700707,"[0.0, 4.437528133392334]",[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.65.117-255.255.255.255-0-0-UDP,172.16.65.117,0,255.255.255.255,0,UDP,1747587047.6343627,4439997.911453247,2,0,1728,0,"[864, 864]",[],1728,2,"[0.0, 4.439997911453247]",1747587052.0743606,"[0.0, 4.439997911453247]",[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.83.50-172.16.255.255-0-0-UDP,172.16.83.50,0,172.16.255.255,0,UDP,1747587047.6367478,4133898.0197906494,6,0,552,0,"[92, 92, 92, 92, 92, 92]",[],552,6,"[0.0, 1.0483710765838623, 0.9164237976074219, 0.6295485496520996, 0.6075921058654785, 0.9319624900817871]",1747587051.7706459,"[0.0, 1.0483710765838623, 0.9164237976074219, 0.6295485496520996, 0.6075921058654785, 0.9319624900817871]",[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.72.94-224.0.0.251-0-0-UDP,172.16.72.94,0,224.0.0.251,0,UDP,1747587047.6387765,4434121.84715271,3,0,270,0,"[96, 87, 87]",[],270,3,"[0.0, 2.583489418029785, 1.8506324291229248]",1747587052.0728984,"[0.0, 2.583489418029785, 1.8506324291229248]",[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.83.50-224.0.0.251-0-0-UDP,172.16.83.50,0,224.0.0.251,0,UDP,1747587047.6496887,4417548.418045044,10,0,740,0,"[74, 74, 74, 74, 74, 74, 74, 74, 74, 74]",[],740,10,"[0.0, 0.0008053779602050781, 1.0356817245483398, 0.0012083053588867188, 0.92704176902771, 0.0011696815490722656, 1.2244739532470703, 0.0013666152954101562, 1.2247276306152344, 0.0010733604431152344]",1747587052.0672371,"[0.0, 0.0008053779602050781, 1.0356817245483398, 0.0012083053588867188, 0.92704176902771, 0.0011696815490722656, 1.2244739532470703, 0.0013666152954101562, 1.2247276306152344, 0.0010733604431152344]",[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.65.113-255.255.255.255-0-0-UDP,172.16.65.113,0,255.255.255.255,0,UDP,1747587047.652273,6551908.254623413,2,0,1728,0,"[864, 864]",[],1728,2,"[0.0, 6.551908254623413]",1747587054.2041812,"[0.0, 6.551908254623413]",[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.65.120-255.255.255.255-0-0-UDP,172.16.65.120,0,255.255.255.255,0,UDP,1747587047.7614052,7222924.23248291,2,0,1728,0,"[864, 864]",[],1728,2,"[0.0, 7.22292423248291]",1747587054.9843295,"[0.0, 7.22292423248291]",[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.73.185-239.255.255.250-0-0-UDP,172.16.73.185,0,239.255.255.250,0,UDP,1747587048.9874165,3076206.684112549,2,0,286,0,"[143, 143]",[],286,2,"[0.0, 3.076206684112549]",1747587052.0636232,"[0.0, 3.076206684112549]",[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.78.254-239.255.255.250-0-0-UDP,172.16.78.254,0,239.255.255.250,0,UDP,1747587049.3090677,5230273.723602295,9,0,4725,0,"[484, 493, 540, 548, 538, 550, 484, 538, 550]",[],4725,9,"[0.0, 0.004408359527587891, 0.008599996566772461, 0.28122758865356445, 0.0017514228820800781, 0.004363059997558594, 2.76185941696167, 1.9451122283935547, 0.22295165061950684]",1747587054.5393414,"[0.0, 0.004408359527587891, 0.008599996566772461, 0.28122758865356445, 0.0017514228820800781, 0.004363059997558594, 2.76185941696167, 1.9451122283935547, 0.22295165061950684]",[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.73.184-239.255.255.250-0-0-UDP,172.16.73.184,0,239.255.255.250,0,UDP,1747587049.9155953,5180510.997772217,4,0,848,0,"[212, 212, 212, 212]",[],848,4,"[0.0, 1.2223756313323975, 0.9305660724639893, 3.02756929397583]",1747587055.0961063,"[0.0, 1.2223756313323975, 0.9305660724639893, 3.02756929397583]",[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.73.140-239.255.255.250-0-0-UDP,172.16.73.140,0,239.255.255.250,0,UDP,1747587050.2329748,5086677.074432373,4,0,848,0,"[212, 212, 212, 212]",[],848,4,"[0.0, 0.9270007610321045, 1.2082762718200684, 2.9514000415802]",1747587055.3196518,"[0.0, 0.9270007610321045, 1.2082762718200684, 2.9514000415802]",[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.83.248-172.16.255.255-0-0-UDP,172.16.83.248,0,172.16.255.255,0,UDP,1747587051.753057,0.0,1,0,594,0,[594],[],594,1,[0.0],1747587051.753057,[0.0],[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.73.72-172.16.255.255-0-0-UDP,172.16.73.72,0,172.16.255.255,0,UDP,1747587051.7611685,3230.571746826172,3,0,330,0,"[110, 110, 110]",[],330,3,"[0.0, 0.0016601085662841797, 0.0015704631805419922]",1747587051.764399,"[0.0, 0.0016601085662841797, 0.0015704631805419922]",[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.83.244-172.16.255.255-0-0-UDP,172.16.83.244,0,172.16.255.255,0,UDP,1747587051.775215,0.0,1,0,594,0,[594],[],594,1,[0.0],1747587051.775215,[0.0],[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.72.199-172.16.255.255-0-0-UDP,172.16.72.199,0,172.16.255.255,0,UDP,1747587052.0758908,0.0,1,0,86,0,[86],[],86,1,[0.0],1747587052.0758908,[0.0],[],0,0,0,0,0,0,0,0,0,0,0,0
